S/N,APPLICANT NAME,CERTIFICATE HOLDER,EQUIPMENT NAME,MODELS,MANUFACTURER
1953,SUREPICK SERVICES LIMITED,SHENZHEN OPSSON TECHNOLOGY CO. LTD,OPSSON GSM/WCDMA MOBILE PHONES,IVO 6677(L1) & IDO 5000(P6),SHENZHEN OPSSON TECHNOLOGY CO. LTD
1954,SUREPICK SERVICES LIMITED,"SHENZHEN OPSSON TECHNOLOGY CO.,LTD","GSM,WCDMA MOBILE PHONE","OPSSON D1, OPSSON IVO 6655, OPSSON IVO 6622","SHENZHEN OPSSON TECHNOLOGY CO.,LTD"
1955,TA TECHNOLOGY SHANGHAI,ZTE NIGERIA LIMITED,GSM HANDSET,ZTR-G R260,ZTE NIGERIA LIMITED
1956,TA TECHNOLOGY SHANGHAI,ZTE NIGERIA LIMITED,GSM HANDSET,ZTR-G V821,ZTE NIGERIA LIMITED
1957,TAMBO TELECOM LIMITED,TAMBO TELECOM LIMITED,TAMBO MOBILE PHONE,P2490,"SHENZHEN YUCUI MOBILE TECHNOLOGY CO., LIMITED, CHINA"
1958,TAMBO TELECOM LIMITED,TAMBO TELECOM LIMITED,TAMBO MOBILE PHONE,"S2830, S2430, S2410, A1830,","SHENZHEN YUCUI MOBILE TECHNOLOGY CO., LIMITED, CHINA"
1959,TAMBO TELECOM LIMITED,TAMBO TELECOM LIMITED,TAMBO MOBILE PHONE,"TA-50 POWER, TA-2 3G , P2470,  P2880, A1806","SHENZHEN YUCUI MOBILE TECHNOLOGY CO., LIMITED, CHINA"
1960,TAMBO TELECOM LIMITED,TAMBO TELECOM LIMITED,TAMBO MOBILE PHONE,TA-55 POWER,"SHENZHEN YUCUI MOBILE TECHNOLOGY CO., LIMITED, CHINA"
1961,TCL COMMUNICATIONS LTD,TCL COMMUNICATIONS LTD,9 ALCATEL PHONES,"5002F(ALCATEL 1B), 5002D(ALCATEL 1B 2 16GB),  5007U(ALCATEL 1V), 5028D(ALCATEL 1S), 5029D(ALCATEL 3L), 5030U(ALCATEL 1SE),5030E(ALCATEL 1SE 5030E), ALCATEL 5061U(ALCATEL 3X 2020),ALCATEL 5061K(ALCATEL 3X 2020)",TCL COMMUNICATIONS LTD
1962,TCT MOBILE INTERNATIONAL LTD.,TCT MOBILE INTERNATIONAL LTD.,CDMA 1X 2000 800MHZ,JD636D,TCT MOBILE INTERNATIONAL LTD.
1963,TECHNOLOGIES DISTRIBUTION LIMITED,TECHNOLOGIES DISTRIBUTION LIMITED,GSM MOBILE PHONE,"A319, A536, A606, S90, VIBE X2 & VIBE Z2 PRO",LENOVO MOBILE COMMUNICATION TECHNOLOGY LTD.
1964,TECHNOLOGY DISTRIBUTIONS LIMITED,TCT MOBILE INTERNATIONAL LTD.,ALACTEL ONE TOUCH MOBILE PHONES,"1050D, 4009D, 4013D, 4027D, 9002X,9005X,P360X,",TCT MOBILE INTERNATIONAL LTD.
1965,TECHNOLOGY DISTRIBUTIONS LIMITED,TECHNOLOGY DISTRIBUTIONS LIMITED,BLACKBERRY MOTION,B-KRYPTON (BBD100-1),TCL COMMUNICATIONS LIMITED SHANGHAI
1966,TECHNOLOGY DISTRIBUTIONS LIMITED,TECHNOLOGY DISTRIBUTIONS LIMITED,FREETEL GSM PHONE (PRIORI 4),FT162D (PRIORI 4),PLUS ONE MARKETING LIMITED
1967,TECHNOLOGY DISTRIBUTIONS LIMITED,TECHNOLOGY DISTRIBUTIONS LIMITED,FREETEL GSM PHONE (ICE 2),FTE161E(ICE2),PLUS ONE MARKETING LIMITED
1968,TECHNOLOGY DISTRIBUTIONS LIMITED,TECHNOLOGY DISTRIBUTIONS LIMITED,FREETEL ICE2,FTE161G,PLUS ONE MARKETING LIMITED
1969,TECHNOLOGY DISTRIBUTIONS LIMITED,TECHNOLOGY DISTRIBUTIONS LIMITED,FREETEL GSM PHONE (ICE 3),FTE171A(ICE3),PLUS ONE MARKETING LIMITED
1970,TECHNOLOGY DISTRIBUTIONS LIMITED,TECHNOLOGY DISTRIBUTIONS LIMITED,BLACKBERRY MOBILE PHONE,KEYONE(BBB100-2),TCL COMMUNICATIONS LIMITED SHANGHAI
1971,TECNO TECHNOLOGY CO. LTD,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,T611,TECNO TECHNOLOGY CO. LTD
1972,TECNO TECHNOLOGY CO. LTD,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,T721,TECNO TECHNOLOGY CO. LTD
1973,TECNO TECHNOLOGY CO. LTD,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,T731,TECNO TECHNOLOGY CO. LTD
1974,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONE,ITEL W6003,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
1975,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE PHONE,LA7(POUVOIR 2),TECNO TECHNOLOGY (SHENZHEN) CO. LTD
1976,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONES,"CAMON C9, IT5231","TECNO TELECOMS LTD, CHINA."
1977,TECNO TELECOMS LIMITED,TECNO TECHNOLOGY (SHENZHEN) CO. LTD,ITEL MOBILE PHONES,IT 1352,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
1978,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONES,IT1507,"TECNO TELECOMS LTD, CHINA."
1979,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,IT5080,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
1980,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONE,ITEL W5001P (A33),TECNO TECHNOLOGY (SHENZHEN) CO. LTD
1981,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE TERMINAL UNITS,(ITEL)  IT2020,TECNO TELECOMS LIMITED
1982,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE TERMINAL UNITS,(ITEL)  IT2500,TECNO TELECOMS LIMITED
1983,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE TERMINAL UNITS,(ITEL)  X260,TECNO TELECOMS LIMITED
1984,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE TERMINAL UNITS,(ITEL) IT230,TECNO TELECOMS LIMITED
1985,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE TERMINAL UNITS,(ITEL) IT2520,TECNO TELECOMS LIMITED
1986,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE TERMINAL UNITS,(ITEL) IT2530,TECNO TELECOMS LIMITED
1987,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE TERMINAL UNITS,(ITEL) IT3610,TECNO TELECOMS LIMITED
1988,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,"A15,",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
1989,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL PHONE,A32F,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
1990,TECNO TELECOMS LIMITED,TECNO TECHNOLOGY (SHENZHEN) CO. LTD,TECNO MOBILE PHONES,"A7 (PHANTOM Z) , T545, TV51, T364",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
1991,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO CAMON DUAL SIM GSM MOBILE PHONE,CAMON C8,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
1992,Tecno Telecoms Limited,Tecno Telecoms Limited,Mobile Phones,"Camon C9, it5231","Tecno Telecoms Ltd, China."
1993,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,"CAMON CX, W1",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
1994,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO DUAL SIM MOBILE PHONES,D3,TECNO TECHNOLOGY (SHENZEN) CO. LTD
1995,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO DUAL SIM MOBILE PHONES,D5,TECNO TECHNOLOGY (SHENZEN) CO. LTD
1996,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,D9,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
1997,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE PHONE,F1,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
1998,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,"TECNO MOBILE PHONE, INFINIX MOBILE PHONE AND ITEL MOBILE PHONE","F1 8 1 E1, SX3(X622) AND A22",SHENZHEN TECHNO TECHNOLOGY CO. LIMITED
1999,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE PHONE,F2,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2000,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE PHONE,F2LTE,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2001,TECNO TELECOMS LIMITED,TECNO TECHNOLOGY (SHENZHEN) CO.LIMITED,TECNO GSM MOBILE PHONE,"F5,H7,T345,T535,T630",TECNO TECHNOLOGY(SHENZHEN) CO. LTD
2002,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,F7,TECNO TECHNOLOGY (SHENZEN) CO. LTD
2003,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO DUAL SIM GSM MOBILE PHONE,"H3, H6, T430",TECNO TECHNOLOGY(SHENZHEN) CO. LTD
2004,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONE,H5,TECNO TELECOMS LIMITED
2005,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONES,"HD11, HD51, HD70",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2006,TECNO TELECOMS LIMITED,INFINIX MOBILITY (HONG KONG) CO. LTD,INFINIX MOBILE PHONE,INFINIX HOT S(X521),TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2007,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,INFINIX MOBILE PHONE,INFINIX MOBILE PHONE X5515 (SMART 2),TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2008,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,INFINIX MOBILE PHONE,INFINIX X604 ( NOTE 5),TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2009,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,INFINIX MOBILE PHONE,INFINIX X606,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2010,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,INFINIX MOBILE PHONE,INFINIX X606B,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2011,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,INFINIX MOBILE PHONE,INFINIX X606C,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2012,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,INFINIX MOBILE PHONE,INFINIX X606D,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2013,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,INFINIX MOBILE PHONES,"INFINIX X608 16 2GB , INFINIX X5514D",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2014,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,INFINIX MOBILE PHONE,INFINIX X608( HOT 6 PRO),TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2015,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONE,"INFINIX X620, TECNO CF7K",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2016,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,INFINIX MOBILE PHONE,INFINIX X624B,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2017,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONE,INFINIX X626(S4) | INFINIX X626B (S4) | INFINIX  X625B (HOT 7 PRO) | INFINIX X5516B (SMART 3),TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2018,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONE,"INFINIX X627 (SMART3 PLUS), X625C (HOT 7 PRO), X610B (NOTE 6)",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2019,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,IT 1351E,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2020,TECNO TELECOMS LIMITED,TECNO TECHNOLOGY (SHENZHEN) CO. LTD,Itel Mobile Phones,IT 1352,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2021,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,IT 1450E,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2022,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,"IT 5232, IT 1513",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2023,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,"IT1407, IT1506, IT5600",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2024,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,IT1408,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2025,TECNO TELECOMS LIMITED,TECNO TECHNOLOGY (SHENZHEN) CO.LIMITED,ITEL MOBILE PHONE,IT1451,TECNO TECHNOLOGY(SHENZHEN) CO. LTD
2026,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,"IT1500, IT1350E",TECNO TELECOMS LIMITED
2027,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,"IT1505, IT5310, IT5620, IT6900",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2028,Tecno Telecoms Limited,Tecno Telecoms Limited,Mobile Phones,it1507,"Tecno Telecoms Ltd, China."
2029,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,"IT1516PLUS, IT1409",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2030,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,IT1550,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2031,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,"IT1551, IT5611, IT5320, IT1556",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2032,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE PHONE,IT1701,TECNO TELECOMS LIMITED CHINA
2033,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,GSM MOBILE PHONE,IT2050,TECNO TELECOMS LIMITED
2034,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,IT2060,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2035,TECNO TELECOMS LIMITED,TECNO TECHNOLOGY (SHENZHEN) CO.LIMITED,ITEL MOBILE SMARTPHONES,"IT2070, IT5150, IT6600, AND IT6700",TECNO TECHNOLOGY (SHENZHEN) CO.LIMITED
2036,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL DUAL SIM GSM MOBILE PHONE,"IT2090, IT1403",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2037,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONES,"IT210, IT230, IT330, IT350, IT3600",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2038,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,IT2100,TECNO TELECOMS LIMITED CHINA
2039,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL MOBILE PHONE,IT2160,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2040,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL MOBILE PHONE,IT2550,"TECNO TECHNOLOGY(SHENZHEN) CO. LIMITED,CHINA"
2041,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL DUAL SIM GSM MOBILE PHONES,"IT2560, IT5180, IT2080 & IT1452",TECNO TECHNOLOGY(SHENZHEN) CO. LTD
2042,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,GSM MOBILE PHONE,IT3110,TECNO TELECOMS LIMITED
2043,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,GSM MOBILE PHONE,IT3140,TECNO TELECOMS LIMITED
2044,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,IT5010,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2045,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL MOBILE PHONE,IT5091,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2046,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,GSM MOBILE PHONE,IT5100,TECNO TELECOMS LIMITED
2047,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,GSM MOBILE PHONE,IT5120,TECNO TELECOMS LIMITED
2048,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,GSM MOBILE PHONE,IT5130,TECNO TELECOMS LIMITED
2049,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONES,"IT5190, IT1502, IT1452 AND IT1404",TECNO TELECOMS LIMITED CHINA
2050,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,IT5231,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2051,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL MOBILE PHONE,IT5606,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2052,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,"IT5610, IT2060, IT6800",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2053,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL FEATURE PHONE,IT5613,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2054,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,GSM MOBILE PHONE,IT6300,TECNO TELECOMS LIMITED
2055,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,IT6910,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2056,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL MOBILE PHONE,ITEL 5616,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2057,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL MOBILE PHONE,ITEL IT2171,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2058,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL MOBILE PHONE,ITEL MOBILE PHONE IT5022,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2059,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL MOBILE PHONE,ITEL P13,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2060,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,Mobile Phone,"Itel P13 Plus, it4510, A14 Max (W4003), it5081, it2310",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2061,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONE,ITEL W6001 (P33 PLUS) | ITEL W5001P (A33),TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2062,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,Mobile Phone,ITEL W6003,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2063,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,"ITEL1703, IT1556 PLUS",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2064,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONES,"J7, Y3, T525",TECNO TELECOMS LIMITED CHINA
2065,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE PHONE,KA7,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2066,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE PHONE,"KB8(SPARK2), TECNO LB7, TECNO T351, TECNO T301",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2067,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,L9 PLUS,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2068,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO DUAL SIM GSM MOBILE PHONE,M3,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2069,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE TERMINAL UNITS,N7,TECNO TELECOMS LIMITED
2070,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,P3,TECNO TELECOMS LIMITED
2071,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL MOBILE PHONE,"P32,",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2072,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL MOBILE PHONE,P33(W5504),TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2073,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,Tecno Pad,P9,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2074,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO DUAL SIM MOBILE PHONE,Q1,TECNO TELECOMS LIMITED
2075,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECHNO MOBILE PHONE,R5,TECNO TECHNOLOGY(SHENZHEN) CO. LTD
2076,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONE,R7,"TECNO TECHNOLOGY (SHENZHEN) CO. LTD, CHINA"
2077,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,S11,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2078,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,S3,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2079,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,S31,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2080,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,ITEL GSM MOBILE PHONE,S32LTE,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2081,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,S5,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2082,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONE,S7,TECNO TELECOMS LIMITED
2083,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,S9,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2084,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO DUAL SIM GSM MOBILE PHONE,T21,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2085,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,"T312, T432, T465,",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2086,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,T33,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2087,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE TERMINAL UNITS,T340,TECNO TELECOMS LIMITED
2088,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,T341,TECNO TELECOMS LIMITED
2089,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,T343,TECNO TELECOMS LIMITED
2090,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,T347,TECNO TELECOMS LIMITED CHINA
2091,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO DUAL SIM GSM MOBILE PHONE,T36,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2092,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,T384,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2093,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE PHONE,"T401, A6 (PHANTOM 6)",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2094,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,T421,TECNO TELECOMS LIMITED
2095,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE PHONE,T453,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2096,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,T464,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2097,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE PHONE,"T472, T350, N2",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2098,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONE,T526,TECNO TELECOMS LIMITED
2099,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO MOBILE PHONE,"T528, W3 LTE, T484",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2100,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO DUAL SIM GSM MOBILE PHONE,"T560, T420, L7, IT5170 & T463",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2101,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,T604,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2102,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM DUAL SIM,T605,TECNO TECHNOLOGY CO. LTD
2103,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONES,"T608, T3, T1, T638",TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2104,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONE,T609,TECNO TELECOMS LIMITED
2105,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO GSM MOBILE PHONE,T660,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
2106,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,MOBILE PHONE,T718,TECNO TELECOMS LIMITED
2107,TECNO TELECOMS LIMITED,TECNO TELECOMS LIMITED,TECNO DUAL SIM GSM MOBILE PHONE,T722,TECNO TECHNOLOGY (SHENZHEN) CO. LTD
