S/N,APPLICANT NAME,CERTIFICATE HOLDER,EQUIPMENT NAME,MODELS,MANUFACTURER
3222,ICT Legal Consults,Intel Corporation SAS,Intelï¿½ï¿½ï¿½ï¿½ï¿½,AX200D2WL,Intel Corporation Sas
3223,ICT Legal Consults,Intel Corporation SAS,Intelï¿½ï¿½ï¿½ï¿½ï¿½,AX200NGW,Intel Corporation Sas
3224,ICT Legal Consults,Intel Corporation SAS,Intelï¿½ï¿½ï¿½ï¿½ï¿½,AX201NGW,Intel Corporation Sas
3225,ICT Legal Consults,Intel Corporation SAS,Intel Wi-Fi 6 AX201,AX201D2WL,Intel Corporation SAS
3226,ICT Legal Consults,Intel Mobile Communications SAS,Intelï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,9461D2W,Intel Mobile Communications SAS
3227,ICT Legal Consults,Intel Mobile Communications SAS,Intelï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,9461NGW,Intel Mobile Communications SAS
3228,ICT Legal Consults,Intel Mobile Communications SAS,Intel Wireless ï¿½ï¿½,9462D2W,Intel Mobile Communications SAS
3229,ICT Legal Consults,Intel Mobile Communications SAS,Intel Wireless ï¿½ï¿½,9560D2WL,Intel Mobile Communications SAS
3230,ICT Legal Consults,Intel Mobile Communications SAS,Intel Wi-Fi 6 AX201,AX201D2W,Intel Mobile Communications SAS
3231,ICT Legal Consults,"Wacom Co., Ltd",Pen Tablet,PHT-660,"Wacom Co., Ltd"
3232,ICT Legal Consults,"Wacom Co., Ltd",Pen Tablet,PHT-860,"Wacom Co., Ltd"
3233,ICT Legal Consults,Dell Inc.,Portable Computer,P80F(Latitude 5500),Dell Inc.
3234,iDirect Technologies,iDirect Technologies,iDirect Universal 4-Slot hub,12100,iDirect Technologies
3235,iDirect Technologies,iDirect Technologies,Evolution Satellite Routers,X3,iDirect technologies
3236,iDirect Technologies,iDirect Technologies,iDirect Satellite Router (Including LNB & BUC,Evolution X5 Satellite Router,"iDirect Technologies, USA"
3237,IDS Africa Limited,IDS Africa Limited,BreezeMax 3000 Modular Base Station,BreezeMax 3000,"Alvarion, USA"
3238,IDS Africa Limited,IDS Africa Limited,Router,Cisco 2921,"Cisco Systems, Inc."
3239,IDS Africa Limited,IDS Africa Limited,Catalyst Switch,Cisco 2960S,"Cisco Systems, Inc."
3240,IDS Africa Limited,IDS Africa Limited,Adaptive Security Compliance,Cisco ASA 5505,"Cisco Systems, Inc."
3241,IDS Africa Limited,IDS Africa Limited,HP ProLiant Server,DL380 G6,Hewlett Packard Development Company
3242,IDS Africa Limited,IDS Africa Limited,sonicWALL Security Appliance Platform,NSA 2400,SonicWall Inc.
3243,IHIS Nig Ltd,IHIS Nig Ltd,Digital Microwave Radio,CM,International Equipment
3244,IHIS Nig Ltd,IHIS Nig Ltd,Digital Microwave Radio,Proteus AMT,Microwave Networks
3245,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Limited,LED TV   Wi-Fi Module,TH-43FS430M,"Huizhou Gaoshengda Technology Co, Ltd"
3246,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Limited,LED TV   Wi-Fi Module,TH-43FX430M,"Huizhou Gaoshengda Technology Co, Ltd"
3247,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Limited,LED TV   Wi-Fi Module,TH-49FS430M,"Huizhou Gaoshengda Technology Co, Ltd"
3248,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Limited,LED TV   Wi-Fi Module,TH-49FX430M,"Huizhou Gaoshengda Technology Co, Ltd"
3249,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Limited,LED TV   Wi-Fi Module,TH-55FS430M,"Huizhou Gaoshengda Technology Co, Ltd"
3250,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Limited,LED TV   Wi-Fi Module,TH-55FX430M,"Huizhou Gaoshengda Technology Co, Ltd"
3251,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Limited,LED TV   Wi-Fi Module,TH-65FX430M,"Huizhou Gaoshengda Technology Co, Ltd"
3252,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing & Services Nigeria Ltd,Viera Touch Pad Controller,060-2284,Panasonic
3253,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing & Services Nigeria Ltd,Panasonic Bluetooth Adaptor,DBUB-P705,Panasonic
3254,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing & Services Nigeria Ltd,Panasonic 3D Eyewear,TY-ER3D5MA,Panasonic
3255,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing & Services Nigeria Ltd,Panasonic Electronic Touch Pen,TY-TP10W,Panasonic
3256,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Ltd,Bluetooth,060-2309,Panasonic Corporation
3257,Ikeyi & Arifayan (Barristers and Solicitors),PANASONIC MARKETING AND SERVICES NIGERIA LIMITED,Panasonic Touch Pad Controller,060-23331,Panasonic Corporation
3258,Ikeyi & Arifayan (Barristers and Solicitors),PANASONIC MARKETING AND SERVICES NIGERIA LIMITED,Panasonic Wireless LAN adapter,DNUA-P75B,Panasonic Corporation
3259,Ikeyi & Arifayan (Barristers and Solicitors),PANASONIC MARKETING AND SERVICES NIGERIA LIMITED,Digital Camera with built-in Wi-Fi & Near Field Connection(NFC),HC-X1000,Panasonic Corporation
3260,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Limited,Hybrid IP-PBX,KX-HTS32 (UE),Panasonic Corporation
3261,Ikeyi & Arifayan (Barristers and Solicitors),PANASONIC MARKETING AND SERVICES NIGERIA LIMITED,Panasonic CD Stereo with Bluetooth (Main Unit),SA-AKX200,Panasonic Corporation
3262,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Corporation,Panasonic CD Stereo System SC-MAX370 with Bluetooth functions,SA-MAX370,Panasonic Corporation
3263,Ikeyi & Arifayan (Barristers and Solicitors),PANASONIC MARKETING AND SERVICES NIGERIA LIMITED,Panasonic CD Stereo with Bluetooth (Speaker),SB-AKX200,Panasonic Corporation
3264,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Ltd,CD Stereo System,SC-AKX18(SA-AKX18 & SB-AKX18),Panasonic Corporation
3265,Ikeyi & Arifayan (Barristers and Solicitors),PANASONIC MARKETING AND SERVICES NIGERIA LIMITED,Panasonic Active Speaker System(with Bluetooth Function),SC-CMAX5,Panasonic Corporation
3266,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Ltd,Panasonic Compact Stereo System,SC-HC29,Panasonic Corporation
3267,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Corporation,Panasonic Compact Stereo Audio System,SC-HC38,Panasonic Corporation
3268,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Ltd,Panasonic Compact Stereo System,SC-HC49,Panasonic Corporation
3269,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Corporation,Panasonic Home Theater Audio System,SC-HTB570,Panasonic Corporation
3270,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Corporation,CD Stereo System,SC-MAX 770,Panasonic Corporation
3271,Ikeyi & Arifayan (Barristers and Solicitors),PANASONIC MARKETING AND SERVICES NIGERIA LIMITED,Panasonic Corporation DVD Stereo System with Bluetooth Module,"SC-VKX25,",Panasonic Corporation
3272,Ikeyi & Arifayan (Barristers and Solicitors),PANASONIC MARKETING AND SERVICES NIGERIA LIMITED,Panasonic Corporation DVD Stereo System with Bluetooth Module,SC-VKX65,Panasonic Corporation
3273,Ikeyi & Arifayan (Barristers and Solicitors),PANASONIC MARKETING AND SERVICES NIGERIA LIMITED,Panasonic Corporation DVD Stereo System with Bluetooth Module,SC-VKX95,Panasonic Corporation
3274,Ikeyi & Arifayan (Barristers and Solicitors),Panasonic Marketing and Services Nigeria Ltd,Panasonic Wireless LAN adapter,DNUA-P75,Wistron Neweb Corporation
3275,Ikeyi Shittu & Co.,Panasonic Corporation,Integrated Telephone System,KX-TS500MX/FX,Panasonic Corporation
3276,Ikeyi Shittu & Co.,Panasonic Corporation,Integrated Telephone System,KX-TS880MX/FX,Panasonic Corporation
3277,Imose Mobile,Imose Mobile,Imose Desktop GSM Phone,IM-10,Imose Global Resources
3278,IMOSE TECHNOLOGIES LIMITED,IMOSE TECHNOLOGIES LIMITED,IMOSE 4G ROUTER,R0516,SHANGHAI NOTION INFORMATION TECHNOLOGY CO. LTD
3279,Infinix Mobility (Hong Kong) Co. Ltd,Infinix Mobility (Hong Kong) Co. Ltd,Infinix Joypad GSM Mobile Tablet,X800,Infinix Mobility (HongKong) Co. Ltd
3280,"Infomark Co., Ltd","Infomark Co., Ltd",Mobile WiMax WiFi CPE,IMW-C600W,"Infomark Co., Ltd"
3281,Ingenieurburo Lenhardt. (IB-Lenhardt AG),advanced PANMOBIL systems GmbH & Co. KG,Low Power Barcode/ RFID Reader,powerlineECCO,advanced PANMOBIL System GmbH & Co. KG
3282,Ingenieurburo Lenhardt. (IB-Lenhardt AG),"Autoliv ASP, Inc.",Vehicular Radar,6378909,"Autoliv ASP, Inc."
3283,Ingenieurburo Lenhardt. (IB-Lenhardt AG),"Autolive ASP, Inc.",Automotive Radar Sensor - NB 1.0,6234734,"Autolive ASP, Inc."
3284,Ingenieurburo Lenhardt. (IB-Lenhardt AG),"Autolive ASP, Inc.",Vehicular Radar,NB24G175V1,"Autolive ASP, Inc."
3285,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Automotive Distance Control Systems GmbH,SRD for RTTT and other vehicle or fixed installation,(ARS5-B),Automotive Distance Control Systems GmbH (Continental)
3286,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Automotive Distance Control Systems GmbH,Automotive Radar Sensor (Short Range Device) 76 GHz- 77GHz,SRR5-C,Automotive Distance Control Systems GmbH (Continental)
3287,Ingenieurburo Lenhardt. (IB-Lenhardt AG),ADC Automotive Distance Control System GmbH,Short Range Radar,SRR3-A,Conti Temic microelectronic GmbH
3288,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Conti Temic Microelectronics GmbH,Short Range Radar,ARS4-A,Conti Temic Microelectronics GmbH
3289,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Continental Automotive GmbH,Tire Pressure Monitoring System (TPMS),TIS-09DH,Continental Automotive GmbH
3290,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Continental Automotive GmbH,Bluetooth Car Radio,VP1,Continental Automotive GmbH
3291,Ingenieurburo Lenhardt. (IB-Lenhardt AG),General Electric Medical Systems(GEMS),Self Compression Device   2.4 GHz RF Module,5727669,General Electric Medical Systems(GEMS)
3292,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Hella GmbH & Co KGaA,Radio Identification Device,FS125C,Hella GmbH & Co KGaA
3293,Ingenieurburo Lenhardt. (IB-Lenhardt AG),HELLA GmbH & Co. KGaA,Short Range Device,FS12PM,HELLA GmbH & Co. KGaA
3294,Ingenieurburo Lenhardt. (IB-Lenhardt AG),HELLA GmbH & Co. KGaA,Radio Identification Device,FS17744M,HELLA GmbH & Co. KGaA
3295,Ingenieurburo Lenhardt. (IB-Lenhardt AG),HELLA GmbH & Co. KGaA,Radio Identification Device,IDGNG1M,HELLA GmbH & Co. KGaA
3296,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Hella KGaA Hueck & Co,Automotive Passive Entry/Passive Start System(Radio Identification Device),BG44,Hella KGaA Hueck & Co
3297,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Hella KGaA Hueck & Co,Automotive Remote Control Transmitter(Radio Identification Device),FS09,Hella KGaA Hueck & Co
3298,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Hella KGaA Hueck & Co,PLL Radio Remote Transmitter,FS12A,Hella KGaA Hueck & Co
3299,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Hella KGaA Hueck & Co,PLL Radio Remote Transmitter,FS12P,Hella KGaA Hueck & Co
3300,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Hella KGaA Hueck & Co,Radio Identification Device,FS1744,Hella KGaA Hueck & Co
3301,Ingenieurburo Lenhardt. (IB-Lenhardt AG),"Hella KGaA Hueck & Co,",Lane Change Assistant (SRD Device),LCA 2.0 A,"Hella KGaA Hueck & Co,"
3302,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Hella KGaA Hueck & Co.,Radio Identification Device(wireless car key),DM4,Hella KGaA Hueck & Co.
3303,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Hella KGaA Hueck & Co.,Radio Identification Device(wireless car key),IDGNG1,Hella KGaA Hueck & Co.
3304,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Huf Baolong Electronics Bretten GmbH,TPMS Sensor (HUF & BH SENS),TSSRE4Uf,Huf Baolong Electronics Bretten GmbH
3305,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Huf Hulsbeck & Furst GmbH & Co. KG,DAG Key Gen.5 ( Keyless Entry System),HUF4761,Huf Hulsbeck & Furst GmbH & Co. KG
3306,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Huf Hulsbeck & Furst GmbH & Co. KG,HUF Remote Control (RRNM-IDG),HUF7059,Huf Hulsbeck & Furst GmbH & Co. KG
3307,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Identec Solutions AG,Inductive Tag Reader (i-MARK 3),i-MARK 3,Identec Solutions AG
3308,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Identec Solutions AG,RFID Reader (i-PORT M350-2),i-PORT M350-2,Identec Solutions AG
3309,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Identec Solutions AG,Active UHF Tag,i-Q350LX PCE,Identec Solutions AG
3310,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Identec Solutions AG,Active RFID Transponder (i-Q350LX R),i-Q350LX R,Identec Solutions AG
3311,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Identec Solutions AG,Short Range Device,i-Q350RCM,Identec Solutions AG
3312,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Industrial Scientific Corporation,Area Monitor for gas and non-gas Events   Wireless Module,Radius BZ1,Industrial Scientific Corporation
3313,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Industrial Scientific Corporation,Portable Wireless Gas Detector,Ventis Pro,Industrial Scientific Corporation
3314,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Kamstrup A/S,Water Meter   Wireless Tranceiver Module,"flowIQ 2101 , flowIQ 3100",Kamstrup A/S
3315,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Panasonic Corporation,Personal Computer(BT   WLAN) TOUGHBOOK,CF-534,Panasonic Corporation
3316,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Robert Bosch GmbH,Radar Sensor,FR5CPCCF,Robert Bosch GmbH
3317,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Schrader Electronics Ltd,Tyre Pressure Monitoring Sensor,FP4,Schrader Electronics
3318,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Schrader Electronics,Tyre Pressure Monitoring Sensor,RDC3,Schrader Electronics
3319,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Schrader Electronics Ltd,Tyre Pressure Monitoring Sensor,SHR3,Schrader Electronics
3320,Ingenieurburo Lenhardt. (IB-Lenhardt AG),"Schrader Electronics Limited, Northern Ireland",Tyre Pressure Monitoring Sensor,AG5SP4,Schrader Electronics Limited
3321,Ingenieurburo Lenhardt. (IB-Lenhardt AG),"Schrader Electronics Limited, Northern Ireland",Tyre Pressure Monitoring Sensor,SHS4,Schrader Electronics Limited
3322,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Schrader Electronics Ltd,Tyre Pressure and Monitoring Sensor,AG2SM3,Schrader Electronics Ltd
3323,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Schrader Electronics Ltd,Tyre Pressure and Monitoring System (TPMS),AG2SM4,Schrader Electronics Ltd
3324,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Schrader Electronics Ltd,Tyre Pressure and Monitoring System (TPMS),AG3PF4,Schrader Electronics Ltd
3325,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Schrader Electronics Ltd,Tyre Pressure Monitoring Sensor,AHMPD4,Schrader Electronics Ltd
3326,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Valeo Comfort and Driving Assistance,ID Geber(Smart Key)- RKE Device,ID2A,Valeo Auto-Electric Hungary
3327,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Valeo Comfort and Driving Assistance,Short Range Device(car key),ID21A,Valeo Comfort and Driving Assistance
3328,Ingenieurburo Lenhardt. (IB-Lenhardt AG),Varex Imaging Deutschland AG,WIFI module used in Host devices XRpad2 & Flashpad HD,WPEA-127NI,Varex Imaging Deutschland
3329,Inmarsat Global Limited,Inmarsat Global Limited,Inmarsat Satellite Mobile phone with Bluetooth and GPS,Isatphone Pro GMR2  Satellite Phone,Inmarsat Global Limited
3330,INQ.DIGITAL NIGERIA LIMITED,Inq.Digital Nigeria Limited,SuperServer 5019D-FN8TP,SYS-5019D-FN8TP,"Supermicro Computer, Inc"
3331,INQ.DIGITAL NIGERIA LIMITED,Inq.Digital Nigeria Limited,SuperServer E200-9A,SYS-E200-9A,"Super Micro Computer, Inc."
3332,INQ.DIGITAL NIGERIA LIMITED,Inq.Digital Nigeria Limited,Network Appliance,'FWA-3050-16A1R,Advantech Co. Ltd
3333,INQ.DIGITAL NIGERIA LIMITED,Inq.Digital Nigeria Limited,Network Appliance,FWA-1012VC-4CA1S,Advantech
3334,Integrated Telematics Solutions Ltd,"CalAmp Products, Inc.",Vehicle Tracking Device,LMU-325,"CalAmp Products, Inc."
3335,Intel Corporation,Intel Corporation,WLAN Modem,62205ANSFF,Intel Corporation
3336,Intel Corporation France,Intel Corporation France,WiFi Link Transceiver,4965 AG_ WLAN Transceiver,Intel Corporation
3337,Intel Corporation France,Intel Corporation France,WiFi Link Transceiver,4965 AGN WLAN Transceiver,Intel Corporation
3338,Intel Corporation France,Intel Corporation France,Intel PRO/Wireless 3945 a/b/g Network Connector,WM 3945 a/b/g,Intel Corporation
3339,Intel Corporation SAS,Intel Corporation SAS,Intel Centrino Ultimate-N6300 & Intel Centrino Wireless-,"633ANHMW, 112BNHMW & 112BNMMW","Intel Corporation SAS, France"
3340,Intel Corporation USA,Intel Corporation USA,Intel Centrino Advanced-N 6235,6235 ANHMRW,"Intel Corporation SAS, France"
3341,"Intel Mobile Communications SAS, C/o Wise Health Services Ltd",Intel Mobile Communications SAS,Intel Dual-Band Wireless-AC 3168,3168NGW,"Intel Mobile Communications SAS, France"
3342,Interconnect Clearinghouse Nigeria Limited,Interconnect Clearinghouse Nigeria Limited,Cisco Adaptive Security Appliance,ASA 5508-X,Cisco Inc
3343,Interconnect Clearinghouse Nigeria Limited,Interconnect Clearinghouse Nigeria Limited,Dell Storage PS4210 Series,PS4210E,Dell Inc.
3344,International Compliance Management,Broadcom Corporation,WLAN Bluetooth 4.0 Custom Form Factor card,BCM94330UARTSDB,BroadCom Corporation
3345,International Compliance Management,International Compliance Management,Broadcom 802.11a/b/gn Wireless LAN   Blutooth PCI-E Mini card,BCM94352HMB,BroadCom Corporation
3346,International Compliance Management,Broadcom Corporation,Broadcom 802.11a/b/gn Wireless LAN   BT 4.0 Combo Module,BCM94330LGA,Broadcom Corporation
3347,International Compliance Management,Intermec Technologies (S) Pte Ltd,Bluetooth (BT) Board,INBT01,Intermec Technologies Corporation
3348,International Compliance Management,International Compliance Management,Juniper Internet Router,M120 Base AC,Juniper Networks
3349,International Compliance Management,Juniper Networks Inc.,Juniper Internet Router,M320,Juniper Networks Inc.
3350,International Compliance Management,"Lenovo(Shanghai) Electronics Technology co.,Ltd",Lenovo Yoga Tablet Portable Computers,60043,"Lenovo Electronics Technology Co., Ltd"
3351,International Compliance Management,"Lenovo(Shanghai) Electronics Technology co.,Ltd",Lenovo Yoga Tablet Portable Computers,60044,"Lenovo Electronics Technology Co., Ltd"
3352,International Compliance Management,"Lenovo(Shanghai) Electronics Technology co.,Ltd",Lenovo Yoga Tablet Portable Computers,60046,"Lenovo Electronics Technology Co., Ltd"
3353,International Compliance Management,"Lenovo(Shanghai) Electronics Technology co.,Ltd",Lenovo Yoga Tablet Portable Computers,60047,"Lenovo Electronics Technology Co., Ltd"
3354,International Compliance Management,International Complaince Management,WNC NFC Module,DFCN 267,"Wistron Netweb Corporation, Taiwan"
3355,International Compliance Management,Covidien LLC,Pump for laparoscopy   RF Module(13.56MHz),13.56MHz,"World of Medicine, W.O.M"
3356,International Compliance Management,International Compliance Management,Wireless LAN Adapter,WISO9ABGN,Yaiyo Yuden
3357,International Compliance Management,International Compliance Management,"Card Printer with BT,Wifi, RFID Modules",ZC350,Zebra Technologies Corporation
3358,International Compliance Management,Zebra Technologies Corporation,Bluetooth and WLAN enabled Thermal Printer,ZD410,Zebra Technologies Corporation
3359,International Compliance Management,Zebra Technologies Corporation,Thermal Printer with WLAN Module,"ZD410, ZT230",Zebra Technologies Corporation
3360,International Compliance Management,Zebra Technologies Corporation,Bluetooth and WLAN enabled Thermal Printer,ZD420,Zebra Technologies Corporation
3361,INTERNATIONAL COMPLIANCE MANAGEMENT,ZEBRA TECHNOLOGIES CORPORATION,DESKTOP PRINTER,ZD421,ZEBRA TECHNOLOGIES CORPORATION
3362,International Compliance Management,Zebra Technologies Corporation,Thermal Printer,"ZD510, ZD511",Zebra Technologies Corporation
3363,International Compliance Management,Zebra Technologies Corporation,Bluetooth and WLAN enabled Thermal Printer,ZD620,Zebra Technologies Corporation
3364,INTERNATIONAL COMPLIANCE MANAGEMENT,ZEBRA TECHNOLOGIES CORPORATION,DESKTOP PRINTER,ZD621,ZEBRA TECHNOLOGIES CORPORATION
3365,INTERNATIONAL COMPLIANCE MANAGEMENT,ZEBRA TECHNOLOGIES CORPORATION,DESKTOP PRINTER,ZP420,ZEBRA TECHNOLOGIES CORPORATION
3366,INTERNATIONAL COMPLIANCE MANAGEMENT,ZEBRA TECHNOLOGIES CORPORATION,DESKTOP PRINTER,ZP506,ZEBRA TECHNOLOGIES CORPORATION
3367,INTERNATIONAL COMPLIANCE MANAGEMENT,ZEBRA TECHNOLOGIES CORPORATION,DESKTOP PRINTER,ZP620,ZEBRA TECHNOLOGIES CORPORATION
3368,INTERNATIONAL COMPLIANCE MANAGEMENT,ZEBRA TECHNOLOGIES CORPORATION,MOBILE THERMAL PRINTER,ZQ210,ZEBRA TECHNOLOGIES CORPORATION
3369,INTERNATIONAL COMPLIANCE MANAGEMENT,ZEBRA TECHNOLOGIES CORPORATION,MOBILE THERMAL PRINTER,ZQ220,ZEBRA TECHNOLOGIES CORPORATION
3370,INTERNATIONAL COMPLIANCE MANAGEMENT,ZEBRA TECHNOLOGIES CORPORATION,MOBILE THERMAL PRINTER,ZQ310,ZEBRA TECHNOLOGIES CORPORATION
3371,INTERNATIONAL COMPLIANCE MANAGEMENT,ZEBRA TECHNOLOGIES CORPORATION,MOBILE THERMAL PRINTER,ZQ320,ZEBRA TECHNOLOGIES CORPORATION
3372,INTERNATIONAL COMPLIANCE MANAGEMENT,ZEBRA TECHNOLOGIES CORPORATION,MOBILE THERMAL PRINTER,ZQ511,ZEBRA TECHNOLOGIES CORPORATION
